dataset,source,parent,child,is_fp,type,model,justification
LLMs4OL_OBI_SUB,pred,analyte assay,assay measuring binding of a t cell epitopemhctcr complex,1,is_a,gemini-3.1-pro-preview,An assay measuring the binding of a T cell epitope-MHC-TCR complex is a specific type of analyte assay where the analyte being measured is the binding activity of that complex.
LLMs4OL_OBI_SUB,pred,analyte assay,assay measuring the on rate kon of a t cell epitopemhctcr complex,1,other_related,gemini-3.1-pro-preview,"While both concepts are types of assays, an assay measuring a kinetic rate constant (on-rate) determines a physical property of a molecular interaction rather than the presence, concentration, or amount of an analyte, meaning it is not a proper subtype of an analyte assay."
LLMs4OL_OBI_SUB,pred,analyte assay,polymerase chain reaction assay,1,is_a,gemini-3.1-pro-preview,"A polymerase chain reaction assay is a specific type of analyte assay designed to detect or quantify a nucleic acid analyte, making it a proper subtype."
LLMs4OL_OBI_SUB,pred,analyte assay,organism detection assay,1,is_a,gemini-3.1-pro-preview,Every organism detection assay is a type of analyte assay where the specific analyte being detected or measured is an organism.
LLMs4OL_OBI_SUB,pred,analyte assay,lymphocyte count assay,1,is_a,gemini-3.1-pro-preview,A lymphocyte count assay is a specific type of analyte assay where the analyte being measured or counted is the lymphocyte population.
LLMs4OL_OBI_SUB,pred,analyte assay,cytometry assay,1,is_a,gemini-3.1-pro-preview,A cytometry assay is a specific type of analyte assay in which the analytes being measured and analyzed are cells or cellular components.
LLMs4OL_OBI_SUB,pred,analyte assay,blood assay,1,other_related,gemini-3.1-pro-preview,"A blood assay is classified by the specimen being tested (blood), whereas an analyte assay is classified by the target being measured (an analyte), meaning they are overlapping but distinct categories of assays rather than one being a strict subtype of the other."
LLMs4OL_OBI_SUB,pred,analyte assay,carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of t cells,1,is_a,gemini-3.1-pro-preview,A carboxyfluorescein succinimidyl ester staining assay measuring T cell proliferation is a specific type of analyte assay where the T cells serve as the analyte being evaluated.
LLMs4OL_OBI_SUB,pred,analyte assay,insecticide resistance assay,1,other_related,gemini-3.1-pro-preview,"An insecticide resistance assay measures a phenotypic trait (survival or resistance of an organism) rather than the presence or concentration of a specific chemical substance (an analyte), meaning it is not a type of analyte assay, though both are related as types of assays."
LLMs4OL_OBI_SUB,pred,analyte assay,venous blood thyroid stimulating hormone assay,1,is_a,gemini-3.1-pro-preview,A venous blood thyroid stimulating hormone assay is a specific type of analyte assay because thyroid stimulating hormone is an analyte being measured.
LLMs4OL_OBI_SUB,pred,analyte assay,monocyte assay,1,is_a,gemini-3.1-pro-preview,A monocyte assay is a specific type of analyte assay in which monocytes are the target entities being measured or detected.
LLMs4OL_OBI_SUB,pred,analyte assay,assay array,1,other_related,gemini-3.1-pro-preview,"An assay array is a physical device used to perform an analyte assay, which is a planned process, meaning they are related by instrument use or participation rather than subsumption."
LLMs4OL_OBI_SUB,pred,test tube,anticoagulant-containing test tube,0,is_a,gemini-3.1-pro-preview,"An anticoagulant-containing test tube is a specific type of test tube, meaning every instance of the child is also an instance of the parent."
LLMs4OL_OBI_SUB,pred,albumin assay,comprehensive metabolic panel venous blood albumin assay,0,is_a,gemini-3.1-pro-preview,"A comprehensive metabolic panel venous blood albumin assay is a specific type of albumin assay, making it a proper subtype."
LLMs4OL_OBI_SUB,pred,blood assay,albumin assay,1,other_related,gemini-3.1-pro-preview,"Not every albumin assay is a blood assay, as albumin can also be measured in other bodily fluids such as urine, meaning they are overlapping but distinct concepts rather than having a strict subsumption relationship."
LLMs4OL_OBI_SUB,pred,blood assay,comprehensive metabolic panel venous blood albumin assay,0,is_a,gemini-3.1-pro-preview,"A comprehensive metabolic panel venous blood albumin assay is a specific type of blood assay, meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,blood assay,thyroid stimulating hormone assay,1,other_related,gemini-3.1-pro-preview,"Although thyroid stimulating hormone assays are most commonly performed on blood samples, the concept is defined by the analyte being measured rather than the specimen, meaning not every instance is strictly a blood assay."
LLMs4OL_OBI_SUB,pred,blood assay,venous blood thyroid stimulating hormone assay,0,is_a,gemini-3.1-pro-preview,"A venous blood thyroid stimulating hormone assay is a specific type of blood assay that measures the level of thyroid stimulating hormone in a sample of venous blood, making it a proper subtype."
LLMs4OL_OBI_SUB,pred,blood assay,lymphocyte count assay,1,other_related,gemini-3.1-pro-preview,"Although lymphocyte count assays are most commonly performed on blood, they can also be performed on other specimens such as cerebrospinal fluid or bone marrow, meaning not every lymphocyte count assay is strictly a blood assay."
LLMs4OL_OBI_SUB,pred,blood assay,monocyte assay,1,is_a,gemini-3.1-pro-preview,"A monocyte assay is a specific type of blood assay designed to evaluate monocytes, which are a type of white blood cell."
LLMs4OL_OBI_SUB,pred,clinical history,family clinical history of cancer,0,is_a,gemini-3.1-pro-preview,"A family clinical history of cancer is a specific type of clinical history, meaning every instance of the former is also an instance of the latter."
LLMs4OL_OBI_SUB,pred,clinical history,brother clinical history of cancer,0,is_a,gemini-3.1-pro-preview,"A brother's clinical history of cancer is a specific type of clinical history, making it a proper subsumption."
LLMs4OL_OBI_SUB,pred,family clinical history of cancer,brother clinical history of cancer,0,is_a,gemini-3.1-pro-preview,"A clinical history of cancer in a brother is a specific type of family clinical history of cancer, since a brother is a family member."
LLMs4OL_OBI_SUB,pred,flow cytometer analyzer,lsrfortessa x-20,0,is_a,gemini-3.1-pro-preview,"The LSRFortessa X-20 is a specific model of flow cytometer analyzer, meaning every individual LSRFortessa X-20 machine is a type of flow cytometer analyzer."
LLMs4OL_OBI_SUB,pred,flow cytometer,lsrfortessa x-20,0,is_a,gemini-3.1-pro-preview,"The LSRFortessa X-20 is a specific model of flow cytometer, meaning every individual unit of this model is an instance of a flow cytometer."
LLMs4OL_OBI_SUB,pred,flow cytometer,flow cytometer analyzer,0,is_a,gemini-3.1-pro-preview,"A flow cytometer analyzer is a specific type of flow cytometer designed for analyzing cells (as opposed to sorting them), meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,cytometer,lsrfortessa x-20,0,is_a,gemini-3.1-pro-preview,"The LSRFortessa X-20 is a specific model of flow cytometer, meaning every individual machine of this model is a type of cytometer."
LLMs4OL_OBI_SUB,pred,cytometer,flow cytometer analyzer,0,is_a,gemini-3.1-pro-preview,"A flow cytometer analyzer is a specific type of cytometer designed to analyze cells in a fluid stream, making it a proper subtype."
LLMs4OL_OBI_SUB,pred,cytometer,flow cytometer,0,is_a,gemini-3.1-pro-preview,"A flow cytometer is a specific type of cytometer designed to analyze cells or particles as they flow in a fluid stream, meaning every flow cytometer is a cytometer."
LLMs4OL_OBI_SUB,pred,protein,ceruloplasmin,0,is_a,gemini-3.1-pro-preview,"Ceruloplasmin is a specific type of copper-binding glycoprotein found in the blood, meaning every instance of ceruloplasmin is an instance of a protein."
LLMs4OL_OBI_SUB,pred,molecular entity,ceruloplasmin,1,is_a,gemini-3.1-pro-preview,"Ceruloplasmin is a specific type of protein, meaning every instance of it is inherently a kind of molecular entity."
LLMs4OL_OBI_SUB,pred,molecular entity,tobramycin,0,is_a,gemini-3.1-pro-preview,"Tobramycin is a specific aminoglycoside antibiotic molecule, meaning every instance of it is a type of molecular entity."
LLMs4OL_OBI_SUB,pred,molecular entity,protein,1,is_a,gemini-3.1-pro-preview,"Every protein is a type of large molecule, meaning it is a specific kind of molecular entity."
LLMs4OL_OBI_SUB,pred,epitope protection experiment,epitope protection experiment based on survival,0,is_a,gemini-3.1-pro-preview,"An epitope protection experiment based on survival is a specific type of epitope protection experiment, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,epitope protection experiment,in vivo assay measuring b cell epitope specific protection based on survival,0,is_a,gemini-3.1-pro-preview,"An in vivo assay measuring B cell epitope-specific protection based on survival is a specific type of epitope protection experiment, making it a proper subsumption."
LLMs4OL_OBI_SUB,pred,epitope protection experiment based on survival,in vivo assay measuring b cell epitope specific protection based on survival,0,is_a,gemini-3.1-pro-preview,"An in vivo assay measuring B cell epitope-specific protection based on survival is a specific type of epitope protection experiment based on survival, making it a proper subsumption."
LLMs4OL_OBI_SUB,pred,organism detection assay,parasite detection assay,0,is_a,gemini-3.1-pro-preview,"A parasite is a type of organism, so an assay designed to detect a parasite is a specific type of organism detection assay."
LLMs4OL_OBI_SUB,pred,carboxyfluorescein succinimidyl ester staining assay,carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of t cells,0,is_a,gemini-3.1-pro-preview,"A carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of T cells is a specific type of carboxyfluorescein succinimidyl ester staining assay, making this a proper subsumption relationship."
LLMs4OL_OBI_SUB,pred,cytometry assay,carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of t cells,1,is_a,gemini-3.1-pro-preview,A carboxyfluorescein succinimidyl ester (CFSE) staining assay measuring T cell proliferation is a specific type of cytometry assay used to analyze cell division by measuring fluorescence.
LLMs4OL_OBI_SUB,pred,assay array,dna microarray,0,is_a,gemini-3.1-pro-preview,A DNA microarray is a specific type of assay array designed to measure the expression levels of large numbers of genes or to genotype multiple regions of a genome.
LLMs4OL_OBI_SUB,pred,assay array,microarray,0,is_a,gemini-3.1-pro-preview,"A microarray is a specific, miniaturized type of assay array, meaning every microarray is by definition an assay array."
LLMs4OL_OBI_SUB,pred,assay array,affymetrix rhesus macaque genome array,0,is_a,gemini-3.1-pro-preview,"An Affymetrix rhesus macaque genome array is a specific type of assay array designed for genomic analysis, meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,monocyte assay,manual differential bodily fluid monocyte count assay,0,is_a,gemini-3.1-pro-preview,"A manual differential bodily fluid monocyte count assay is a specific type of monocyte assay, meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,arthropod specimen collection by aspiration,daytime arthropod specimen collection by aspiration,0,is_a,gemini-3.1-pro-preview,"Every instance of daytime arthropod specimen collection by aspiration is a specific type of arthropod specimen collection by aspiration that occurs during the day, making it a proper subsumption."
LLMs4OL_OBI_SUB,pred,arthropod specimen collection process,daytime arthropod specimen collection by aspiration,0,is_a,gemini-3.1-pro-preview,"'Daytime arthropod specimen collection by aspiration' is a specific type of 'arthropod specimen collection process' defined by the time of day and the method used, meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,arthropod specimen collection process,live arthropod specimen collection process,0,is_a,gemini-3.1-pro-preview,"Every live arthropod specimen collection process is a specific type of arthropod specimen collection process where the collected specimens are kept alive, making it a proper subsumption."
LLMs4OL_OBI_SUB,pred,arthropod specimen collection process,arthropod specimen collection by aspiration,0,is_a,gemini-3.1-pro-preview,"'Arthropod specimen collection by aspiration' is a specific type of 'arthropod specimen collection process' distinguished by the method used (aspiration), meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,arthropod specimen collection process,adult arthropod specimen collection process,0,is_a,gemini-3.1-pro-preview,"An adult arthropod specimen collection process is a specific type of arthropod specimen collection process that focuses on collecting adult specimens, making it a proper subsumption."
LLMs4OL_OBI_SUB,pred,live arthropod specimen collection process,daytime arthropod specimen collection by aspiration,0,is_a,gemini-3.1-pro-preview,"Daytime arthropod specimen collection by aspiration is a specific, time-restricted method of collecting live arthropods, making it a proper subtype of the live arthropod specimen collection process."
LLMs4OL_OBI_SUB,pred,live arthropod specimen collection process,arthropod specimen collection by aspiration,0,is_a,gemini-3.1-pro-preview,"Arthropod specimen collection by aspiration is a specific method used to collect live arthropods, making it a proper subtype of the live arthropod specimen collection process."
LLMs4OL_OBI_SUB,pred,live arthropod specimen collection process,adult arthropod specimen collection process,0,other_related,gemini-3.1-pro-preview,"Collecting adult arthropods and collecting live arthropods are overlapping but distinct processes, as adults can be collected dead and live arthropods can be immature, meaning neither is a strict subclass of the other."
LLMs4OL_OBI_SUB,pred,specimen collection process,daytime arthropod specimen collection by aspiration,0,is_a,gemini-3.1-pro-preview,Every instance of daytime arthropod specimen collection by aspiration is by definition a specific type of specimen collection process.
LLMs4OL_OBI_SUB,pred,specimen collection process,arthropod specimen collection process,0,is_a,gemini-3.1-pro-preview,"An arthropod specimen collection process is a specific type of specimen collection process, making it a proper subtype."
LLMs4OL_OBI_SUB,pred,specimen collection process,adult arthropod specimen collection process,0,is_a,gemini-3.1-pro-preview,"An adult arthropod specimen collection process is a specific type of specimen collection process, meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,specimen collection process,live arthropod specimen collection process,0,is_a,gemini-3.1-pro-preview,"A live arthropod specimen collection process is a specific type of specimen collection process, meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,specimen collection process,arthropod specimen collection by aspiration,0,is_a,gemini-3.1-pro-preview,"Every instance of arthropod specimen collection by aspiration is a specific type of specimen collection process, making it a proper subsumption."
LLMs4OL_OBI_SUB,pred,function,connection function,0,is_a,gemini-3.1-pro-preview,"A connection function is a specific type of function, meaning every instance of a connection function is also an instance of a function."
LLMs4OL_OBI_SUB,pred,function,interleukin-3 production,1,is_a,gemini-3.1-pro-preview,"Interleukin-3 production is a specific type of biological activity or function performed by certain cells, making it a subtype of function."
LLMs4OL_OBI_SUB,pred,function,epitope specific cytokine production by t cells,1,is_a,gemini-3.1-pro-preview,"Epitope-specific cytokine production by T cells is a specific type of biological function, making it a proper subclass of function."
LLMs4OL_OBI_SUB,pred,functional assessment of individual,nose to finger assessment,0,is_a,gemini-3.1-pro-preview,A nose to finger assessment is a specific type of functional assessment used to evaluate an individual's neurological coordination.
LLMs4OL_OBI_SUB,pred,alpha-beta t cell,cd4-positive alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"A CD4-positive alpha-beta T cell is a specific subtype of alpha-beta T cell characterized by the expression of the CD4 co-receptor, meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,thyroid stimulating hormone assay,venous blood thyroid stimulating hormone assay,0,is_a,gemini-3.1-pro-preview,"A venous blood thyroid stimulating hormone assay is a specific type of thyroid stimulating hormone assay performed on a venous blood sample, meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,data item,measurement datum,0,is_a,gemini-3.1-pro-preview,"A measurement datum is a specific type of data item that records the result of a measurement, meaning every measurement datum is inherently a data item."
LLMs4OL_OBI_SUB,pred,data item,dose,0,is_a,gemini-3.1-pro-preview,"In the context of information artifacts and measurements, a dose is a specific type of measurement datum, which makes it a kind of data item."
LLMs4OL_OBI_SUB,pred,measurement datum,dose,0,is_a,gemini-3.1-pro-preview,"A dose is a specific type of measurement datum that quantifies the amount of a substance, medication, or radiation administered."
LLMs4OL_OBI_SUB,pred,interleukin-3 production,epitope specific interleukin-3 production by t cells,0,is_a,gemini-3.1-pro-preview,"Epitope specific interleukin-3 production by T cells is a specific subtype of interleukin-3 production, meaning every instance of the former is inherently an instance of the latter."
LLMs4OL_OBI_SUB,pred,material combination,adding a material entity into a target,0,is_a,gemini-3.1-pro-preview,"Adding a material entity into a target is a specific type of material combination process where one material is introduced into another, making it a proper subclass."
LLMs4OL_OBI_SUB,pred,processed material,affymetrix rhesus macaque genome array,0,is_a,gemini-3.1-pro-preview,"An Affymetrix rhesus macaque genome array is a manufactured device, meaning every instance of it is inherently a type of processed material."
LLMs4OL_OBI_SUB,pred,processed material,filter paper,0,is_a,gemini-3.1-pro-preview,"Filter paper is a specific type of manufactured paper used for filtration, meaning every instance of filter paper is inherently a kind of processed material."
LLMs4OL_OBI_SUB,pred,microarray,dna microarray,0,is_a,gemini-3.1-pro-preview,"A DNA microarray is a specific type of microarray designed to measure or detect DNA, meaning every DNA microarray is inherently a microarray."
LLMs4OL_OBI_SUB,pred,microarray,affymetrix rhesus macaque genome array,0,is_a,gemini-3.1-pro-preview,"An Affymetrix rhesus macaque genome array is a specific type of microarray designed for analyzing the rhesus macaque genome, making it a proper subclass of microarray."
LLMs4OL_OBI_SUB,pred,dna microarray,affymetrix rhesus macaque genome array,0,is_a,gemini-3.1-pro-preview,"An Affymetrix rhesus macaque genome array is a specific type of DNA microarray designed for analyzing the rhesus macaque genome, meaning every instance of the former is an instance of the latter."
LLMs4OL_OBI_SUB,pred,epitope specific cytokine production by t cells,epitope specific interleukin-3 production by t cells,0,is_a,gemini-3.1-pro-preview,"Since interleukin-3 is a specific type of cytokine, the production of interleukin-3 by T cells is a specific subtype of cytokine production by T cells, making this a proper subsumption."
LLMs4OL_PO_SUB,gt,shoot system,po_0000055,,is_a,gemini-3.1-pro-preview,"In botanical ontologies, a bud (PO:0000055) is defined as an undeveloped shoot system, meaning every instance of a bud is a specific type of shoot system."
LLMs4OL_PO_SUB,gt,plant axis differentiation zone,shoot internode differentiation zone,,is_a,gemini-3.1-pro-preview,"A shoot internode differentiation zone is a specific type of plant axis differentiation zone, because a shoot internode is a component of the plant axis."
LLMs4OL_PO_SUB,gt,plant structure,multi-tissue plant structure,,is_a,gemini-3.1-pro-preview,"Every multi-tissue plant structure is by definition a specific type of plant structure, making this a proper subsumption relationship."
LLMs4OL_PO_SUB,gt,plant structure,cardinal part of multi-tissue plant structure,,is_a,gemini-3.1-pro-preview,"Every cardinal part of a multi-tissue plant structure is itself a type of plant structure, making this a proper subsumption relationship."
LLMs4OL_PO_SUB,gt,plant structure,portion of plant tissue,,is_a,gemini-3.1-pro-preview,"A portion of plant tissue is a specific type of plant anatomical structure, meaning every instance of a plant tissue is also an instance of a plant structure."
LLMs4OL_PO_SUB,gt,multi-tissue plant structure,plant organ,,is_a,gemini-3.1-pro-preview,"Every plant organ is by definition a structural unit composed of multiple tissues, making it a specific type of multi-tissue plant structure."
LLMs4OL_PO_SUB,gt,multi-tissue plant structure,fruit,,is_a,gemini-3.1-pro-preview,"Every fruit is a plant organ composed of multiple tissues, meaning it is a subtype of a multi-tissue plant structure."
LLMs4OL_PO_SUB,gt,shoot internode differentiation zone,branch internode differentiation zone,,is_a,gemini-3.1-pro-preview,"A branch is a type of lateral shoot, meaning the differentiation zone of a branch internode is a specific subtype of a shoot internode differentiation zone."
LLMs4OL_PO_SUB,gt,root parenchyma,central root cap,,is_a,gemini-3.1-pro-preview,"The central root cap is a specific region of specialized parenchyma tissue located in the root cap, making every instance of it a type of root parenchyma."
LLMs4OL_PO_SUB,gt,root parenchyma,lateral root cap,,is_a,gemini-3.1-pro-preview,"The lateral root cap is a specific portion of parenchyma tissue located in the root, meaning every lateral root cap is a type of root parenchyma."
LLMs4OL_PO_SUB,gt,vascular leaf,spine leaf,,is_a,gemini-3.1-pro-preview,"A spine leaf is a specialized type of vascular leaf that has been modified into a sharp, pointed structure, meaning every spine leaf is an instance of a vascular leaf."
LLMs4OL_PO_SUB,gt,vascular leaf,adult vascular leaf,,is_a,gemini-3.1-pro-preview,"An adult vascular leaf is a specific developmental stage of a vascular leaf, meaning every adult vascular leaf is inherently a type of vascular leaf."
LLMs4OL_PO_SUB,gt,portion of meristem tissue,lateral meristem,,is_a,gemini-3.1-pro-preview,"A lateral meristem is a specific type of meristematic tissue responsible for secondary growth in plants, meaning every lateral meristem is inherently a portion of meristem tissue."
LLMs4OL_PO_SUB,gt,plant organ,phyllome,,is_a,gemini-3.1-pro-preview,"A phyllome, which encompasses leaves and modified leaf structures, is a specific type of plant organ."
LLMs4OL_PO_SUB,gt,seed coat epidermis,coma,,part_of,gemini-3.1-pro-preview,"A coma is a tuft of hairs (trichomes) that grows on a seed, making it a specific component or outgrowth of the seed coat epidermis rather than a subtype of the entire epidermal layer."
LLMs4OL_PO_SUB,gt,adult vascular leaf,flag leaf,,is_a,gemini-3.1-pro-preview,"A flag leaf is a specific type of fully developed leaf found at the top of a grass stem, meaning every flag leaf is an instance of an adult vascular leaf."
LLMs4OL_PO_SUB,gt,plant gamete,plant egg cell,,is_a,gemini-3.1-pro-preview,"A plant egg cell is the female reproductive cell of a plant, making it a specific type of plant gamete."
LLMs4OL_PO_SUB,gt,plant gamete,plant sperm cell,,is_a,gemini-3.1-pro-preview,"A plant sperm cell is a specific type of plant gamete (the male reproductive cell), meaning every instance of a plant sperm cell is also an instance of a plant gamete."
LLMs4OL_PO_SUB,gt,cardinal part of multi-tissue plant structure,cardinal organ part,,is_a,gemini-3.1-pro-preview,"Since a plant organ is a type of multi-tissue plant structure, a cardinal part of an organ is a specific type of cardinal part of a multi-tissue plant structure, making this a proper subsumption."
LLMs4OL_PO_SUB,gt,pith,tuber pith,,is_a,gemini-3.1-pro-preview,"A tuber pith is a specific type of pith that is located within a tuber, meaning every instance of a tuber pith is also an instance of a pith."
LLMs4OL_PO_SUB,gt,shoot-borne internode root,basal root,,is_a,gemini-3.1-pro-preview,A basal root is a specific type of shoot-borne internode root that develops from the hypocotyl of a plant.
LLMs4OL_PO_SUB,gt,central root cap,central root cap of lateral root,,is_a,gemini-3.1-pro-preview,"A central root cap of a lateral root is a specific type of central root cap, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_PO_SUB,gt,chlorenchyma cell,mesophyll cell,,is_a,gemini-3.1-pro-preview,"A mesophyll cell is a specific type of chlorenchyma cell that is specialized for photosynthesis and located in the leaf, meaning every mesophyll cell is an instance of a chlorenchyma cell."
LLMs4OL_PO_SUB,gt,plant epidermis,shoot system epidermis,,is_a,gemini-3.1-pro-preview,"The shoot system epidermis is a specific type of plant epidermis that covers the shoot system, meaning every instance of a shoot system epidermis is also an instance of a plant epidermis."
LLMs4OL_PO_SUB,gt,plant epidermis,seed coat epidermis,,is_a,gemini-3.1-pro-preview,"A seed coat epidermis is a specific type of plant epidermis that covers the seed coat, meaning every instance of the former is an instance of the latter."
LLMs4OL_PO_SUB,gt,lateral meristem,cambium,,is_a,gemini-3.1-pro-preview,"A cambium is a specific type of lateral meristem responsible for secondary growth in plants, meaning every cambium is a lateral meristem."
LLMs4OL_PO_SUB,gt,shoot procambium,leaf procambium,,is_a,gemini-3.1-pro-preview,"Since a leaf is a component of a shoot, the procambium tissue of a leaf is a specific type of shoot procambium tissue, meaning every instance of leaf procambium is also an instance of shoot procambium."
LLMs4OL_PO_SUB,gt,pistillate flower,ear floret,,is_a,gemini-3.1-pro-preview,"An ear floret is a specific type of female (pistillate) flower found on the ear inflorescence of certain plants, such as maize, meaning every ear floret is a pistillate flower."
LLMs4OL_PO_SUB,gt,root development stage,radicle emergence stage,,is_a,gemini-3.1-pro-preview,"The radicle emergence stage is a specific type of root development stage during which the embryonic root (radicle) emerges, meaning every instance of the former is an instance of the latter."
LLMs4OL_PO_SUB,gt,storage parenchyma,tuber storage parenchyma,,is_a,gemini-3.1-pro-preview,"Tuber storage parenchyma is a specific type of storage parenchyma found in tubers, meaning every instance of the former is an instance of the latter."
LLMs4OL_PO_SUB,gt,reproductive bud,strobilus bud,,is_a,gemini-3.1-pro-preview,"A strobilus bud is a specific type of reproductive bud that develops into a strobilus, meaning every instance of the former is an instance of the latter."
LLMs4OL_PO_SUB,gt,reproductive bud,terminal reproductive bud,,is_a,gemini-3.1-pro-preview,"A terminal reproductive bud is a specific type of reproductive bud defined by its terminal position on a shoot, meaning every instance of the former is an instance of the latter."
LLMs4OL_PO_SUB,gt,terminal bud,terminal reproductive bud,,is_a,gemini-3.1-pro-preview,"A terminal reproductive bud is a specific type of terminal bud that develops into reproductive structures, meaning every instance of the former is an instance of the latter."
LLMs4OL_PO_SUB,gt,ground tissue cell,parenchyma cell,,is_a,gemini-3.1-pro-preview,"A parenchyma cell is a specific type of ground tissue cell, alongside collenchyma and sclerenchyma cells, making it a proper subtype."
LLMs4OL_PO_SUB,gt,strobilus bud,terminal strobilus bud,,is_a,gemini-3.1-pro-preview,"A terminal strobilus bud is a specific type of strobilus bud that is located at the apex of a shoot, meaning every terminal strobilus bud is inherently a strobilus bud."
LLMs4OL_PO_SUB,gt,carpel epidermis,style epidermis,,part_of,gemini-3.1-pro-preview,"Since the style is a structural component of the carpel, the epidermis covering the style is a regional part of the epidermis covering the entire carpel, rather than a subtype of a whole carpel epidermis."
LLMs4OL_PO_SUB,gt,flower,spikelet floret,,is_a,gemini-3.1-pro-preview,"A spikelet floret is botanically defined as a small flower that is part of a grass spikelet, meaning every spikelet floret is a type of flower."
LLMs4OL_PO_SUB,gt,flower,pistillate flower,,is_a,gemini-3.1-pro-preview,"A pistillate flower is a specific type of flower that possesses pistils but lacks stamens, meaning every instance of a pistillate flower is indeed an instance of a flower."
LLMs4OL_PO_SUB,gt,parenchyma,chlorenchyma,,is_a,gemini-3.1-pro-preview,"Chlorenchyma is a specialized type of parenchyma tissue that contains chloroplasts, meaning every instance of chlorenchyma is also an instance of parenchyma."
LLMs4OL_PO_SUB,gt,parenchyma,pith,,is_a,gemini-3.1-pro-preview,"Pith is a specific region of ground tissue located in the center of a stem or root that is composed of parenchyma, making it a specific type of parenchyma tissue."
LLMs4OL_PO_SUB,gt,parenchyma,root parenchyma,,is_a,gemini-3.1-pro-preview,"Root parenchyma is a specific type of parenchyma tissue that is located in the root, meaning every instance of root parenchyma is inherently an instance of parenchyma."
LLMs4OL_PO_SUB,gt,phyllome epidermis,bract epidermis,,is_a,gemini-3.1-pro-preview,"Since a bract is a type of phyllome (a modified leaf), the epidermis of a bract is a specific subtype of phyllome epidermis."
LLMs4OL_PO_SUB,gt,phyllome epidermis,leaf epidermis,,is_a,gemini-3.1-pro-preview,"Since a leaf is a specific type of phyllome, the epidermis of a leaf is a specific type of phyllome epidermis, making it a proper subtype."
LLMs4OL_PO_SUB,gt,phyllome epidermis,carpel epidermis,,is_a,gemini-3.1-pro-preview,"Since a carpel is a highly modified leaf (phyllome), the epidermis of a carpel is a specific type of phyllome epidermis."
LLMs4OL_PO_SUB,gt,leaf,vascular leaf,,is_a,gemini-3.1-pro-preview,"A vascular leaf is a specific type of leaf characterized by the presence of vascular tissue, meaning every vascular leaf is inherently a leaf."
LLMs4OL_PO_SUB,gt,procambium,shoot procambium,,is_a,gemini-3.1-pro-preview,"Shoot procambium is a specific type of procambium tissue that is located in the shoot of a plant, meaning every instance of shoot procambium is an instance of procambium."
LLMs4OL_PO_SUB,gt,primordium,root primordium,,is_a,gemini-3.1-pro-preview,"A root primordium is a specific type of primordium that is destined to develop into a root, meaning every root primordium is a primordium."
LLMs4OL_PO_SUB,gt,leaf lamina epidermis,leaf lamina adaxial epidermis,,is_a,gemini-3.1-pro-preview,"The leaf lamina adaxial epidermis is a specific subtype of leaf lamina epidermis that is located on the upper (adaxial) surface of the leaf blade, meaning every instance of it is an instance of a leaf lamina epidermis."
LLMs4OL_PO_SUB,gt,spikelet floret,ear floret,,is_a,gemini-3.1-pro-preview,"An ear floret is a specific type of spikelet floret that develops on an ear (such as the female inflorescence of maize), meaning every ear floret is a spikelet floret."
LLMs4OL_PO_SUB,gt,shoot system epidermis,phyllome epidermis,,is_a,gemini-3.1-pro-preview,"Since a phyllome is a component of the shoot system, the epidermis of a phyllome is a specific type of shoot system epidermis, meaning every instance of phyllome epidermis is also an instance of shoot system epidermis."
LLMs4OL_PO_SUB,gt,stem elongation stage,se07 seven nodes or internodes visible stage,,part_of,gemini-3.1-pro-preview,"The ""seven nodes or internodes visible stage"" is a specific temporal sub-stage that makes up a portion of the broader ""stem elongation stage"", meaning it is a temporal part rather than a subtype."
LLMs4OL_PO_SUB,gt,stem elongation stage,se05 five nodes or internodes visible stage,,part_of,gemini-3.1-pro-preview,"The ""five nodes or internodes visible stage"" is a specific temporal sub-stage or portion of the broader ""stem elongation stage"", making it a component rather than a subtype."
LLMs4OL_PO_SUB,gt,shoot axis node,inflorescence axis node,,is_a,gemini-3.1-pro-preview,"An inflorescence axis node is a specific type of shoot axis node found on an inflorescence axis, meaning every instance of the former is also an instance of the latter."
LLMs4OL_PO_SUB,gt,plant anatomical entity,plant structure,,is_a,gemini-3.1-pro-preview,"Every plant structure is by definition a type of plant anatomical entity, making this a proper subsumption relationship."
