dataset,source,parent,child,is_fp,type,model,justification
LLMs4OL_OBI_SUB,gt,material processing,artificially induced dna repair,,is_a,google/gemma-4-31b-it,"Artificially induced DNA repair is a specific type of process used to manipulate biological material, making it a specialized form of material processing."
LLMs4OL_OBI_SUB,gt,material entity,processed material,,is_a,google/gemma-4-31b-it,"A processed material is a specific type of material entity that has undergone a transformation, meaning every instance of a processed material is necessarily an instance of a material entity."
LLMs4OL_OBI_SUB,gt,material entity,molecular entity,,is_a,google/gemma-4-31b-it,Every molecular entity (such as a protein or a small molecule) is by definition a type of material entity (a physical entity with mass and extension).
LLMs4OL_OBI_SUB,gt,device,measurement device,,is_a,google/gemma-4-31b-it,"A measurement device is a specific type of device used for the purpose of measurement, meaning every measurement device is necessarily a device."
LLMs4OL_OBI_SUB,gt,device,material separation device,,is_a,google/gemma-4-31b-it,"A material separation device is a specific type of device designed to separate materials, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,gt,device,environmental control device,,is_a,google/gemma-4-31b-it,"An environmental control device is a specific type of device used to regulate environmental conditions, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,gt,device,assay array,,is_a,google/gemma-4-31b-it,"An assay array is a specific type of laboratory device used to perform assays, meaning every assay array is a device."
LLMs4OL_OBI_SUB,gt,device,container,,is_a,google/gemma-4-31b-it,"A container is a specific type of device used to hold or store items, meaning every container is a device."
LLMs4OL_OBI_SUB,gt,monocyte assay,manual differential bodily fluid monocyte count assay,,is_a,google/gemma-4-31b-it,A 'manual differential bodily fluid monocyte count assay' is a specific type of 'monocyte assay' characterized by the method (manual differential) and the sample source (bodily fluid).
LLMs4OL_OBI_SUB,pred,insecticide resistance by detecting enzyme activity assay,insecticide resistance by detecting glutathione s-transferase activity assay,0,is_a,google/gemma-4-31b-it,"A glutathione S-transferase activity assay is a specific type of enzyme activity assay used to detect insecticide resistance, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,enzymatic activity level assay,insecticide resistance by detecting enzyme activity assay,1,is_a,google/gemma-4-31b-it,"An 'insecticide resistance by detecting enzyme activity assay' is a specific type of 'enzymatic activity level assay' used for a particular purpose (detecting resistance), meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,enzymatic activity level assay,5-nucleotidase activity level assay,0,is_a,google/gemma-4-31b-it,A '5-nucleotidase activity level assay' is a specific type of 'enzymatic activity level assay' because 5-nucleotidase is an enzyme.
LLMs4OL_OBI_SUB,pred,enzymatic activity level assay,insecticide resistance by detecting glutathione s-transferase activity assay,1,is_a,google/gemma-4-31b-it,An assay that detects glutathione s-transferase activity is a specific type of assay used to measure enzymatic activity levels.
LLMs4OL_OBI_SUB,pred,insecticide resistance assay,insecticide resistance by detecting enzyme activity assay,0,is_a,google/gemma-4-31b-it,"An 'insecticide resistance by detecting enzyme activity assay' is a specific type of 'insecticide resistance assay', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,insecticide resistance assay,insecticide resistance by detecting glutathione s-transferase activity assay,0,is_a,google/gemma-4-31b-it,"The 'insecticide resistance by detecting glutathione s-transferase activity assay' is a specific type of 'insecticide resistance assay', as it is a specialized method within that broader category of assays."
LLMs4OL_OBI_SUB,pred,assay,insecticide resistance by detecting enzyme activity assay,0,is_a,google/gemma-4-31b-it,"An 'insecticide resistance by detecting enzyme activity assay' is a specific type of 'assay', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,nanodroplet processing in one pot for trace samples assay,0,is_a,google/gemma-4-31b-it,"The term 'nanodroplet processing in one pot for trace samples assay' describes a specific type of assay, meaning every instance of this specific procedure is also an instance of the general category 'assay'."
LLMs4OL_OBI_SUB,pred,assay,assay measuring quantitative binding of an epitopemhctcr complex,1,is_a,google/gemma-4-31b-it,"An assay measuring quantitative binding of an epitope-MHC complex is a specific type of assay, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,t cell epitope assay,1,is_a,google/gemma-4-31b-it,"A 't cell epitope assay' is a specific type of 'assay' used to detect or measure T cell epitopes, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,protein expression profiling assay,0,is_a,google/gemma-4-31b-it,"A protein expression profiling assay is a specific type of assay used to measure the levels of proteins, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,lymphocyte assay,1,is_a,google/gemma-4-31b-it,"A lymphocyte assay is a specific type of assay used to analyze lymphocytes, meaning every instance of a lymphocyte assay is necessarily an instance of an assay."
LLMs4OL_OBI_SUB,pred,assay,albumin assay,1,is_a,google/gemma-4-31b-it,"An albumin assay is a specific type of assay used to measure the concentration of albumin, meaning every instance of an albumin assay is necessarily an instance of an assay."
LLMs4OL_OBI_SUB,pred,assay,epitope protection experiment,1,is_a,google/gemma-4-31b-it,An epitope protection experiment is a specific type of laboratory assay used to determine if a particular site on a molecule is protected from modification or binding.
LLMs4OL_OBI_SUB,pred,assay,parasite detection assay,0,is_a,google/gemma-4-31b-it,"A parasite detection assay is a specific type of assay designed to detect parasites, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,assay measuring epitope specific interferon-alpha production by t cells,1,is_a,google/gemma-4-31b-it,"An 'assay measuring epitope specific interferon-alpha production by t cells' is a specific type of 'assay', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,carboxyfluorescein succinimidyl ester staining assay,0,is_a,google/gemma-4-31b-it,"A 'carboxyfluorescein succinimidyl ester staining assay' is a specific type of 'assay', meaning every instance of this specific staining assay is necessarily an instance of the general category of assays."
LLMs4OL_OBI_SUB,pred,assay,enzymatic activity level assay,0,is_a,google/gemma-4-31b-it,"An enzymatic activity level assay is a specific type of assay designed to measure the activity of enzymes, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,proximity extension assay,0,is_a,google/gemma-4-31b-it,"A proximity extension assay is a specific type of assay used to measure protein concentrations, meaning every instance of a proximity extension assay is necessarily an instance of an assay."
LLMs4OL_OBI_SUB,pred,assay,manual differential bodily fluid monocyte count assay,1,is_a,google/gemma-4-31b-it,"A 'manual differential bodily fluid monocyte count assay' is a specific type of 'assay', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,comprehensive metabolic panel venous blood albumin assay,0,is_a,google/gemma-4-31b-it,"A 'comprehensive metabolic panel venous blood albumin assay' is a specific type of 'assay', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,5-nucleotidase activity level assay,0,is_a,google/gemma-4-31b-it,"A '5-nucleotidase activity level assay' is a specific type of 'assay', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,thyroid stimulating hormone assay,1,is_a,google/gemma-4-31b-it,"A 'thyroid stimulating hormone assay' is a specific type of 'assay', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,in vivo assay measuring b cell epitope specific protection based on survival,1,is_a,google/gemma-4-31b-it,"An 'in vivo assay measuring b cell epitope specific protection based on survival' is a specific type of 'assay', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,insecticide resistance by detecting glutathione s-transferase activity assay,0,is_a,google/gemma-4-31b-it,"The 'insecticide resistance by detecting glutathione s-transferase activity assay' is a specific type of 'assay', meaning every instance of this specific assay is necessarily an instance of the general class of assays."
LLMs4OL_OBI_SUB,pred,assay,assay measuring binding of a t cell epitopemhctcr complex,1,is_a,google/gemma-4-31b-it,"An assay measuring the binding of a t cell epitope-MHC complex is a specific type of assay, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,analyte assay,0,is_a,google/gemma-4-31b-it,"An 'analyte assay' is a specific type of 'assay' designed to measure a particular chemical substance (the analyte), meaning every analyte assay is by definition an assay."
LLMs4OL_OBI_SUB,pred,assay,assay measuring the on rate kon of a t cell epitopemhctcr complex,1,is_a,google/gemma-4-31b-it,"An assay measuring the on rate of a T cell epitope-MHC complex is a specific type of assay, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,polymerase chain reaction assay,0,is_a,google/gemma-4-31b-it,"A polymerase chain reaction assay is a specific type of assay, meaning every instance of a PCR assay is necessarily an instance of an assay."
LLMs4OL_OBI_SUB,pred,assay,epitope protection experiment based on survival,1,is_a,google/gemma-4-31b-it,"An epitope protection experiment based on survival is a specific type of experimental procedure used to measure a biological response, which fits the definition of an assay."
LLMs4OL_OBI_SUB,pred,assay,blood assay,0,is_a,google/gemma-4-31b-it,"A blood assay is a specific type of assay that is performed on blood samples, meaning every instance of a blood assay is necessarily an instance of an assay."
LLMs4OL_OBI_SUB,pred,assay,carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of t cells,0,is_a,google/gemma-4-31b-it,"The 'carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of t cells' is a specific type of 'assay', meaning every instance of this specific assay is necessarily an instance of the general class of assays."
LLMs4OL_OBI_SUB,pred,assay,insecticide resistance assay,0,is_a,google/gemma-4-31b-it,"An insecticide resistance assay is a specific type of assay used to determine if an insect population has developed resistance to a chemical, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,venous blood thyroid stimulating hormone assay,0,is_a,google/gemma-4-31b-it,"A 'venous blood thyroid stimulating hormone assay' is a specific type of 'assay', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,assay measuring a binding constant of a t cell epitopemhctcr complex,1,is_a,google/gemma-4-31b-it,"An assay measuring a binding constant of a t cell epitopemhctcr complex is a specific type of assay, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,organism detection assay,0,is_a,google/gemma-4-31b-it,"An organism detection assay is a specific type of assay designed to detect the presence of an organism, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,lymphocyte count assay,1,is_a,google/gemma-4-31b-it,"A lymphocyte count assay is a specific type of assay used to measure the number of lymphocytes, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,assay,cytometry assay,1,is_a,google/gemma-4-31b-it,"A cytometry assay is a specific type of assay used to measure the characteristics of cells, meaning every instance of a cytometry assay is necessarily an instance of an assay."
LLMs4OL_OBI_SUB,pred,assay,monocyte assay,1,is_a,google/gemma-4-31b-it,"A monocyte assay is a specific type of assay designed to analyze monocytes, meaning every instance of a monocyte assay is necessarily an instance of an assay."
LLMs4OL_OBI_SUB,pred,assay,functional assessment of individual,1,other_related,google/gemma-4-31b-it,"A functional assessment of an individual is a broad evaluative process that may utilize various assays as tools, but it is not a type of assay itself."
LLMs4OL_OBI_SUB,pred,assay,epitope specific cytokine production by t cells,1,attribute_of,google/gemma-4-31b-it,"'Epitope specific cytokine production by t cells' is a biological process or phenomenon being measured, whereas an 'assay' is the experimental procedure used to measure that process."
LLMs4OL_OBI_SUB,pred,assay,epitope specific interleukin-3 production by t cells,1,attribute_of,google/gemma-4-31b-it,"The term 'epitope specific interleukin-3 production by t cells' describes a biological process or phenomenon, whereas an 'assay' is a laboratory procedure used to measure such a phenomenon."
LLMs4OL_OBI_SUB,pred,planned process,insecticide resistance by detecting enzyme activity assay,0,is_a,google/gemma-4-31b-it,"An assay is a specific type of planned process (a structured procedure), meaning every instance of this specific insecticide resistance assay is also an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,nanodroplet processing in one pot for trace samples assay,0,is_a,google/gemma-4-31b-it,The term 'nanodroplet processing in one pot for trace samples assay' describes a specific type of planned laboratory procedure or process.
LLMs4OL_OBI_SUB,pred,planned process,assay measuring quantitative binding of an epitopemhctcr complex,1,is_a,google/gemma-4-31b-it,"An assay measuring quantitative binding is a specific type of assay, and since 'assay' is listed as a child of 'planned process', the specific assay is also a kind of planned process through transitive subsumption."
LLMs4OL_OBI_SUB,pred,planned process,t cell epitope assay,1,is_a,google/gemma-4-31b-it,"A 't cell epitope assay' is a specific type of assay, and since 'assay' is listed as a child of 'planned process', a 't cell epitope assay' is by transitive property a kind of planned process."
LLMs4OL_OBI_SUB,pred,planned process,protein expression profiling assay,0,is_a,google/gemma-4-31b-it,"A protein expression profiling assay is a specific type of planned process (a structured sequence of operations), meaning every instance of the assay is also an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,lymphocyte assay,1,is_a,google/gemma-4-31b-it,"A lymphocyte assay is a specific type of assay, and since assays are types of planned processes, every lymphocyte assay is necessarily a planned process."
LLMs4OL_OBI_SUB,pred,planned process,albumin assay,1,is_a,google/gemma-4-31b-it,"An albumin assay is a specific type of assay, and an assay is a type of planned process, meaning every albumin assay is necessarily a planned process."
LLMs4OL_OBI_SUB,pred,planned process,epitope protection experiment,1,is_a,google/gemma-4-31b-it,"An 'epitope protection experiment' is a specific type of 'planned process' (specifically a scientific procedure), meaning every instance of the experiment is also an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,parasite detection assay,0,is_a,google/gemma-4-31b-it,"A parasite detection assay is a specific type of planned process (specifically a laboratory procedure), meaning every instance of the assay is also an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,assay,0,is_a,google/gemma-4-31b-it,"An assay is a specific type of planned process used to measure or detect a substance, meaning every assay is by definition a planned process."
LLMs4OL_OBI_SUB,pred,planned process,daytime arthropod specimen collection by aspiration,1,is_a,google/gemma-4-31b-it,"Collecting arthropod specimens by aspiration during the day is a specific type of process that is planned, meaning every instance of this specific collection method is also an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,assay measuring epitope specific interferon-alpha production by t cells,1,is_a,google/gemma-4-31b-it,"An assay measuring epitope specific interferon-alpha production by t cells is a specific type of assay, and since 'assay' is listed as a child of 'planned process', the specific assay is also a kind of planned process."
LLMs4OL_OBI_SUB,pred,planned process,specimen collection process,1,is_a,google/gemma-4-31b-it,"A specimen collection process is a specific type of process that is planned and executed, fitting the definition of a proper subsumption."
LLMs4OL_OBI_SUB,pred,planned process,carboxyfluorescein succinimidyl ester staining assay,0,is_a,google/gemma-4-31b-it,"A 'carboxyfluorescein succinimidyl ester staining assay' is a specific type of laboratory procedure, and a laboratory procedure is a kind of planned process."
LLMs4OL_OBI_SUB,pred,planned process,enzymatic activity level assay,0,is_a,google/gemma-4-31b-it,An enzymatic activity level assay is a specific type of planned process used to measure biological activity.
LLMs4OL_OBI_SUB,pred,planned process,proximity extension assay,0,is_a,google/gemma-4-31b-it,"A proximity extension assay is a specific type of laboratory procedure, and since a laboratory procedure is a kind of planned process, the subsumption holds."
LLMs4OL_OBI_SUB,pred,planned process,manual differential bodily fluid monocyte count assay,1,is_a,google/gemma-4-31b-it,"A 'manual differential bodily fluid monocyte count assay' is a specific type of assay, and since 'assay' is listed as a child of 'planned process', the specific assay is by transitive property a kind of planned process."
LLMs4OL_OBI_SUB,pred,planned process,live arthropod specimen collection process,1,is_a,google/gemma-4-31b-it,"A 'live arthropod specimen collection process' is a specific type of process that is planned, meaning every instance of the former is necessarily an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,arthropod specimen collection by aspiration,1,is_a,google/gemma-4-31b-it,"Collecting an arthropod specimen by aspiration is a specific type of process that is planned, meaning every instance of this collection method is also an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,comprehensive metabolic panel venous blood albumin assay,0,is_a,google/gemma-4-31b-it,"A comprehensive metabolic panel venous blood albumin assay is a specific type of planned process (specifically a diagnostic procedure), meaning every instance of this assay is an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,5-nucleotidase activity level assay,0,is_a,google/gemma-4-31b-it,"An assay is a specific type of planned process (a procedure designed to achieve a result), meaning every instance of a 5-nucleotidase activity level assay is also an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,functional assessment of individual,1,is_a,google/gemma-4-31b-it,"A functional assessment of an individual is a specific type of planned process, as it is a structured procedure designed to evaluate function."
LLMs4OL_OBI_SUB,pred,planned process,thyroid stimulating hormone assay,1,is_a,google/gemma-4-31b-it,"A thyroid stimulating hormone assay is a specific type of assay, and since an assay is a planned process, the assay is a subclass of planned process."
LLMs4OL_OBI_SUB,pred,planned process,artificially induced dna repair,0,is_a,google/gemma-4-31b-it,"Artificially induced DNA repair is a specific type of process that is planned by an operator, making it a subclass of planned processes."
LLMs4OL_OBI_SUB,pred,planned process,dna subtraction,0,is_a,google/gemma-4-31b-it,"DNA subtraction is a specific type of planned process used in laboratory procedures, meaning every instance of DNA subtraction is necessarily an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,in vivo assay measuring b cell epitope specific protection based on survival,1,is_a,google/gemma-4-31b-it,"An 'in vivo assay measuring b cell epitope specific protection based on survival' is a specific type of assay, and since 'assay' is listed as a child of 'planned process', the specific assay is by extension a kind of planned process."
LLMs4OL_OBI_SUB,pred,planned process,insecticide resistance by detecting glutathione s-transferase activity assay,0,is_a,google/gemma-4-31b-it,An assay for detecting glutathione s-transferase activity is a specific type of planned process (a protocol or procedure).
LLMs4OL_OBI_SUB,pred,planned process,assay measuring binding of a t cell epitopemhctcr complex,1,is_a,google/gemma-4-31b-it,"An assay measuring the binding of a T cell epitope-MHC complex is a specific type of assay, and since assays are categorized here as planned processes, the child is a specialized instance of the parent class."
LLMs4OL_OBI_SUB,pred,planned process,adult arthropod specimen collection process,1,is_a,google/gemma-4-31b-it,"An 'adult arthropod specimen collection process' is a specific type of process that is planned, meaning every instance of the former is necessarily an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,analyte assay,0,is_a,google/gemma-4-31b-it,"An analyte assay is a specific type of planned process used to measure a substance, meaning every instance of an analyte assay is necessarily an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,assay measuring the on rate kon of a t cell epitopemhctcr complex,1,is_a,google/gemma-4-31b-it,"An assay measuring the on rate of a T cell epitope-MHC complex is a specific type of assay, and since 'assay' is listed as a child of 'planned process', the specific assay is by transitive property a kind of planned process."
LLMs4OL_OBI_SUB,pred,planned process,polymerase chain reaction assay,0,is_a,google/gemma-4-31b-it,A polymerase chain reaction assay is a specific type of planned process used in laboratory settings to amplify DNA.
LLMs4OL_OBI_SUB,pred,planned process,epitope protection experiment based on survival,1,is_a,google/gemma-4-31b-it,"An 'epitope protection experiment based on survival' is a specific type of experimental procedure, and since all such experiments are planned processes, the subsumption holds."
LLMs4OL_OBI_SUB,pred,planned process,material component separation,0,is_a,google/gemma-4-31b-it,"'Material component separation' is a specific type of 'planned process', as it describes a particular method of executing a planned procedure."
LLMs4OL_OBI_SUB,pred,planned process,blood assay,0,is_a,google/gemma-4-31b-it,"A blood assay is a specific type of planned process used to analyze blood samples, meaning every instance of a blood assay is necessarily an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of t cells,0,is_a,google/gemma-4-31b-it,"A specific staining assay is a type of planned process (a procedure designed to be executed), meaning every instance of this assay is necessarily an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,insecticide resistance assay,0,is_a,google/gemma-4-31b-it,An insecticide resistance assay is a specific type of planned process used to evaluate biological responses.
LLMs4OL_OBI_SUB,pred,planned process,venous blood thyroid stimulating hormone assay,0,is_a,google/gemma-4-31b-it,"A venous blood thyroid stimulating hormone assay is a specific type of planned process (a procedure or protocol), meaning every instance of this assay is necessarily an instance of a planned process."
LLMs4OL_OBI_SUB,pred,planned process,assay measuring a binding constant of a t cell epitopemhctcr complex,1,is_a,google/gemma-4-31b-it,"An assay measuring a binding constant is a specific type of assay, and since 'assay' is listed as a child of 'planned process', the specific assay is also a kind of planned process through transitive subsumption."
LLMs4OL_OBI_SUB,pred,planned process,adding a material entity into a target,0,is_a,google/gemma-4-31b-it,"Adding a material entity into a target is a specific type of planned process, as it describes a deliberate procedural action."
LLMs4OL_OBI_SUB,pred,planned process,organism detection assay,0,is_a,google/gemma-4-31b-it,An organism detection assay is a specific type of planned process used to identify the presence of an organism.
LLMs4OL_OBI_SUB,pred,planned process,lymphocyte count assay,1,is_a,google/gemma-4-31b-it,"A lymphocyte count assay is a specific type of assay, and since 'assay' is listed as a child of 'planned process', a lymphocyte count assay is by transitive property a kind of planned process."
LLMs4OL_OBI_SUB,pred,planned process,arthropod specimen collection process,1,is_a,google/gemma-4-31b-it,"An arthropod specimen collection process is a specific type of process that is planned, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,planned process,material combination,0,part_of,google/gemma-4-31b-it,"A 'material combination' is a specific step or component within a 'planned process' (such as an assay or protocol), but it is not a type of process itself."
LLMs4OL_OBI_SUB,pred,planned process,cytometry assay,1,is_a,google/gemma-4-31b-it,"A cytometry assay is a specific type of assay, and an assay is a type of planned process, meaning every cytometry assay is necessarily a planned process."
LLMs4OL_OBI_SUB,pred,planned process,material processing,0,is_a,google/gemma-4-31b-it,"Material processing is a specific type of planned process, as any instance of processing materials is by definition a process that has been planned or designed."
LLMs4OL_OBI_SUB,pred,planned process,nose to finger assessment,1,is_a,google/gemma-4-31b-it,"A 'nose to finger assessment' is a specific type of clinical procedure or assay, and therefore it is a kind of 'planned process'."
LLMs4OL_OBI_SUB,pred,planned process,monocyte assay,1,is_a,google/gemma-4-31b-it,"A monocyte assay is a specific type of assay, and since an assay is a kind of planned process, every monocyte assay is by definition a planned process."
LLMs4OL_OBI_SUB,pred,planned process,epitope specific cytokine production by t cells,1,other_related,google/gemma-4-31b-it,"The biological process of cytokine production by T cells is a natural physiological response, whereas a 'planned process' (as evidenced by the other children like 'assay' and 'staining') refers to an experimental procedure or protocol designed by a researcher."
LLMs4OL_OBI_SUB,pred,planned process,epitope specific interleukin-3 production by t cells,1,other_related,google/gemma-4-31b-it,"The production of interleukin-3 by T cells is a biological process, whereas a 'planned process' in this context refers to an experimental procedure or assay (as evidenced by the other children like 'blood assay'), making the biological event a subject of the planned process rather than a type of it."
LLMs4OL_OBI_SUB,pred,role,adjuvant role,0,is_a,google/gemma-4-31b-it,"An 'adjuvant role' is a specific type of 'role', meaning every instance of an adjuvant role is necessarily an instance of a role."
LLMs4OL_OBI_SUB,pred,role,regulatory role,0,is_a,google/gemma-4-31b-it,"A 'regulatory role' is a specific type of 'role' characterized by the function of regulation, meaning every instance of a regulatory role is necessarily an instance of a role."
LLMs4OL_OBI_SUB,pred,role,accessed material role,0,is_a,google/gemma-4-31b-it,"An 'accessed material role' is a specific type of 'role' that a material plays when it is accessed, meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,role,regulator role,0,is_a,google/gemma-4-31b-it,"A 'regulator role' is a specific type of 'role', meaning every instance of a regulator role is necessarily an instance of a role."
LLMs4OL_OBI_SUB,pred,role,role of regulator of consumables and medical devices,0,is_a,google/gemma-4-31b-it,"The concept 'role of regulator of consumables and medical devices' is a specific type of 'role', meaning every instance of this specific regulatory role is necessarily an instance of the general category of roles."
LLMs4OL_OBI_SUB,pred,regulatory role,role of regulator of consumables and medical devices,0,is_a,google/gemma-4-31b-it,"The 'role of regulator of consumables and medical devices' is a specific type of 'regulatory role', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,regulator role,role of regulator of consumables and medical devices,0,is_a,google/gemma-4-31b-it,"The 'role of regulator of consumables and medical devices' is a specific type of 'regulator role', meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,realizable entity,role,0,is_a,google/gemma-4-31b-it,"In ontology and taxonomy standards (such as BFO), a 'role' is defined as a type of 'realizable entity' because it is a potentiality that can be realized by a bearer."
LLMs4OL_OBI_SUB,pred,realizable entity,adjuvant role,0,is_a,google/gemma-4-31b-it,"An adjuvant role is a specific type of role, and since a role is a kind of realizable entity, every instance of an adjuvant role is necessarily an instance of a realizable entity."
LLMs4OL_OBI_SUB,pred,realizable entity,regulatory role,0,is_a,google/gemma-4-31b-it,"A regulatory role is a specific type of realizable entity (a concept that can be played or fulfilled by an object), making this a proper subsumption."
LLMs4OL_OBI_SUB,pred,realizable entity,function,1,is_a,google/gemma-4-31b-it,"In ontology frameworks (such as BFO), a 'function' is a specific type of 'realizable entity' (alongside roles and dispositions), meaning every function is by definition a realizable entity."
LLMs4OL_OBI_SUB,pred,realizable entity,accessed material role,0,is_a,google/gemma-4-31b-it,"An 'accessed material role' is a specific type of 'realizable entity' (specifically a role that can be played by an entity), meaning every instance of the former is necessarily an instance of the latter."
LLMs4OL_OBI_SUB,pred,realizable entity,regulator role,0,is_a,google/gemma-4-31b-it,"A 'regulator role' is a specific type of 'realizable entity' (a category often used in ontologies like BFO to describe roles that can be played by an entity), meaning every instance of a regulator role is necessarily a realizable entity."
LLMs4OL_OBI_SUB,pred,realizable entity,role of regulator of consumables and medical devices,0,is_a,google/gemma-4-31b-it,"The 'role of regulator of consumables and medical devices' is a specific type of 'realizable entity' (as roles are entities that can be played or realized), making this a proper subsumption."
LLMs4OL_OBI_SUB,pred,realizable entity,connection function,1,is_a,google/gemma-4-31b-it,"A 'connection function' is a specific type of function that can be realized by a physical entity, making it a kind of 'realizable entity' (a concept that can be instantiated by a material object)."
LLMs4OL_OBI_SUB,pred,continuant,role,1,attribute_of,google/gemma-4-31b-it,"In Basic Formal Ontology (BFO), a role is a type of realizable entity that is realized by a continuant, but a role itself is not a continuant."
LLMs4OL_OBI_SUB,pred,continuant,lactoscope c4,0,is_a,google/gemma-4-31b-it,"A lactoscope is a physical object (a measurement device), and in ontological frameworks like BFO, all physical objects are types of continuants."
LLMs4OL_OBI_SUB,pred,continuant,vial,0,is_a,google/gemma-4-31b-it,"In formal ontology (such as BFO), a continuant is any entity that persists through time, and since a vial is a physical object, it is by definition a type of continuant."
LLMs4OL_OBI_SUB,pred,continuant,multichannel pipette,0,is_a,google/gemma-4-31b-it,"In the context of formal ontologies (like BFO), a 'continuant' is an entity that persists through time, and since a multichannel pipette is a physical object (a material entity), it is a type of continuant."
LLMs4OL_OBI_SUB,pred,continuant,test tube,0,is_a,google/gemma-4-31b-it,"In formal ontology (such as BFO), a 'continuant' is an entity that persists through time, and a 'test tube' is a physical object that fits this definition."
LLMs4OL_OBI_SUB,pred,continuant,adjuvant role,1,unrelated,google/gemma-4-31b-it,"In Basic Formal Ontology (BFO), a 'role' (such as an adjuvant role) is a type of 'realizable entity' (occurrent), whereas a 'continuant' is a separate top-level category; therefore, a role is not a kind of continuant."
LLMs4OL_OBI_SUB,pred,continuant,family clinical history of cancer,1,attribute_of,google/gemma-4-31b-it,"A 'family clinical history of cancer' is a piece of information or a record (an attribute/property) regarding a person's lineage, whereas a 'continuant' (as evidenced by the other children like devices and arrays) refers to a physical entity that persists through time."
LLMs4OL_OBI_SUB,pred,continuant,lsrfortessa x-20,0,instance_of,google/gemma-4-31b-it,"The 'lsrfortessa x-20' is a specific model/individual product of a flow cytometer, whereas 'continuant' is a broad ontological class of entities that persist through time."
LLMs4OL_OBI_SUB,pred,continuant,regulatory role,1,unrelated,google/gemma-4-31b-it,"In Basic Formal Ontology (BFO), a 'role' (such as a regulatory role) is a 'realizable entity' (occurrent), whereas a 'continuant' is an entity that persists through time; these are mutually exclusive top-level categories."
LLMs4OL_OBI_SUB,pred,continuant,ceruloplasmin,1,is_a,google/gemma-4-31b-it,"In Basic Formal Ontology (BFO), a 'continuant' is a top-level category for any entity that persists through time, which includes all proteins and physical objects."
